country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
United States,US,2022-07-24,Films,6,12 Strong,,2
United States,US,2022-07-24,Films,7,Girl in the Picture,,3
United States,US,2022-07-24,Films,8,The Man from Toronto,,5
United States,US,2022-07-24,Films,9,Pan,,1
United States,US,2022-07-24,Films,10,Mean Girls,,3
United States,US,2022-07-24,TV,1,Virgin River,Virgin River: Season 4,1
United States,US,2022-07-24,TV,2,Stranger Things,Stranger Things 4,9
United States,US,2022-07-24,TV,3,Resident Evil,Resident Evil: Season 1,2
United States,US,2022-07-24,TV,4,All American: Homecoming,All American: Homecoming: Season 1,2
United States,US,2022-07-24,TV,5,Alone,Alone: Season 8,3
United States,US,2022-07-24,TV,6,Alba,Alba: Season 1,1
United States,US,2022-07-24,TV,7,Stranger Things,Stranger Things 3,9
United States,US,2022-07-24,TV,8,Stranger Things,Stranger Things 2,9
United States,US,2022-07-24,TV,9,Stranger Things,,9
United States,US,2022-07-24,TV,10,Virgin River,Virgin River: Season 1,3
United States,US,2022-07-17,Films,1,The Sea Beast,,2
United States,US,2022-07-17,Films,2,Sing 2,,4
United States,US,2022-07-17,Films,3,12 Strong,,1
United States,US,2022-07-17,Films,4,Girl in the Picture,,2
United States,US,2022-07-17,Films,5,Persuasion,,1
United States,US,2022-07-17,Films,6,CHIPS,,1
United States,US,2022-07-17,Films,7,The Man from Toronto,,4
United States,US,2022-07-17,Films,8,Mean Girls,,2
United States,US,2022-07-17,Films,9,Barefoot,,1
United States,US,2022-07-17,Films,10,The Dark Knight Rises,,2
United States,US,2022-07-17,TV,1,Stranger Things,Stranger Things 4,8
United States,US,2022-07-17,TV,2,Resident Evil,Resident Evil: Season 1,1
United States,US,2022-07-17,TV,3,Alone,Alone: Season 8,2
United States,US,2022-07-17,TV,4,Stranger Things,Stranger Things 3,8
United States,US,2022-07-17,TV,5,Stranger Things,Stranger Things 2,8
United States,US,2022-07-17,TV,6,Stranger Things,,8
United States,US,2022-07-17,TV,7,All American: Homecoming,All American: Homecoming: Season 1,1
United States,US,2022-07-17,TV,8,The Umbrella Academy,The Umbrella Academy: Season 3,4
United States,US,2022-07-17,TV,9,D.B. Cooper: Where Are You?!,D.B. Cooper: Where Are You?!: Limited Series,1
United States,US,2022-07-17,TV,10,The Flash,The Flash: Season 8,1
United States,US,2022-07-10,Films,1,Sing 2,,3
United States,US,2022-07-10,Films,2,Girl in the Picture,,1
United States,US,2022-07-10,Films,3,The Man from Toronto,,3
United States,US,2022-07-10,Films,4,Mean Girls,,1
United States,US,2022-07-10,Films,5,The Sea Beast,,1
United States,US,2022-07-10,Films,6,The Dark Knight Rises,,1
United States,US,2022-07-10,Films,7,Final Score,,1
United States,US,2022-07-10,Films,8,Wanted,,1
United States,US,2022-07-10,Films,9,Leave No Trace,,1
United States,US,2022-07-10,Films,10,Wild Card,,2
United States,US,2022-07-10,TV,1,Stranger Things,Stranger Things 4,7
United States,US,2022-07-10,TV,2,The Umbrella Academy,The Umbrella Academy: Season 3,3
United States,US,2022-07-10,TV,3,Stranger Things,,7
United States,US,2022-07-10,TV,4,Stranger Things,Stranger Things 2,7
United States,US,2022-07-10,TV,5,Stranger Things,Stranger Things 3,7
United States,US,2022-07-10,TV,6,Alone,Alone: Season 8,1
United States,US,2022-07-10,TV,7,The UnXplained with William Shatner,The UnXplained with William Shatner: Season 1,2
United States,US,2022-07-10,TV,8,The Umbrella Academy,The Umbrella Academy: Season 1,3
United States,US,2022-07-10,TV,9,All American,All American: Season 4,6
United States,US,2022-07-10,TV,10,Legacies,Legacies: Season 4,2
United States,US,2022-07-03,Films,1,Sing 2,,2
United States,US,2022-07-03,Films,2,The Man from Toronto,,2
United States,US,2022-07-03,Films,3,The Mist,,2
United States,US,2022-07-03,Films,4,Hustle,,4
United States,US,2022-07-03,Films,5,Backtrace,,2
United States,US,2022-07-03,Films,6,Love & Gelato,,2
United States,US,2022-07-03,Films,7,Spiderhead,,3
United States,US,2022-07-03,Films,8,Wild Card,,1
United States,US,2022-07-03,Films,9,It,,3
United States,US,2022-07-03,Films,10,Old School,,1
United States,US,2022-07-03,TV,1,Stranger Things,Stranger Things 4,6
United States,US,2022-07-03,TV,2,The Umbrella Academy,The Umbrella Academy: Season 3,2
United States,US,2022-07-03,TV,3,The UnXplained with William Shatner,The UnXplained with William Shatner: Season 1,1
United States,US,2022-07-03,TV,4,Stranger Things,,6
United States,US,2022-07-03,TV,5,Stranger Things,Stranger Things 3,6
United States,US,2022-07-03,TV,6,The Umbrella Academy,The Umbrella Academy: Season 1,2
United States,US,2022-07-03,TV,7,Stranger Things,Stranger Things 2,6
United States,US,2022-07-03,TV,8,Snowflake Mountain,Snowflake Mountain: Season 1,1
United States,US,2022-07-03,TV,9,Legacies,Legacies: Season 4,1
United States,US,2022-07-03,TV,10,All American,All American: Season 4,5
United States,US,2022-06-26,Films,1,Sing 2,,1
United States,US,2022-06-26,Films,2,The Man from Toronto,,1
United States,US,2022-06-26,Films,3,Spiderhead,,2
United States,US,2022-06-26,Films,4,The Mist,,1
United States,US,2022-06-26,Films,5,It,,2
United States,US,2022-06-26,Films,6,Hustle,,3
United States,US,2022-06-26,Films,7,Love & Gelato,,1
United States,US,2022-06-26,Films,8,Backtrace,,1
United States,US,2022-06-26,Films,9,Chickenhare and the Hamster of Darkness,,2
United States,US,2022-06-26,Films,10,Halftime,,2
United States,US,2022-06-26,TV,1,The Umbrella Academy,The Umbrella Academy: Season 3,1
United States,US,2022-06-26,TV,2,Stranger Things,Stranger Things 4,5
United States,US,2022-06-26,TV,3,All American,All American: Season 4,4
United States,US,2022-06-26,TV,4,Stranger Things,Stranger Things 3,5
United States,US,2022-06-26,TV,5,Stranger Things,Stranger Things 2,5
United States,US,2022-06-26,TV,6,Stranger Things,,5
United States,US,2022-06-26,TV,7,The Umbrella Academy,The Umbrella Academy: Season 1,1
United States,US,2022-06-26,TV,8,"Web of Make Believe: Death, Lies and the Internet","Web of Make Believe: Death, Lies and the Internet: Season 1",2
United States,US,2022-06-26,TV,9,God's Favorite Idiot,God's Favorite Idiot: Season 1,2
United States,US,2022-06-26,TV,10,Iron Chef: Quest for an Iron Legend,Iron Chef: Quest for an Iron Legend: Season 1,1
United States,US,2022-06-19,Films,1,Hustle,,2
United States,US,2022-06-19,Films,2,Spiderhead,,1
United States,US,2022-06-19,Films,3,Halftime,,1
United States,US,2022-06-19,Films,4,Chickenhare and the Hamster of Darkness,,1
United States,US,2022-06-19,Films,5,The Amazing Spider-Man,,3
United States,US,2022-06-19,Films,6,Mission: Impossible - Ghost Protocol,,2
United States,US,2022-06-19,Films,7,Titanic,,6
United States,US,2022-06-19,Films,8,Interceptor,,3
United States,US,2022-06-19,Films,9,It,,1
United States,US,2022-06-19,Films,10,Collision,,1
United States,US,2022-06-19,TV,1,Stranger Things,Stranger Things 4,4
United States,US,2022-06-19,TV,2,All American,All American: Season 4,3
United States,US,2022-06-19,TV,3,First Kill,First Kill: Season 1,2
United States,US,2022-06-19,TV,4,Keep Sweet: Pray and Obey,Keep Sweet: Pray and Obey: Limited Series,2
United States,US,2022-06-19,TV,5,Stranger Things,Stranger Things 3,4
United States,US,2022-06-19,TV,6,Stranger Things,Stranger Things 2,4
United States,US,2022-06-19,TV,7,Peaky Blinders,Peaky Blinders: Season 6,2
United States,US,2022-06-19,TV,8,God's Favorite Idiot,God's Favorite Idiot: Season 1,1
United States,US,2022-06-19,TV,9,Stranger Things,,4
United States,US,2022-06-19,TV,10,"Web of Make Believe: Death, Lies and the Internet","Web of Make Believe: Death, Lies and the Internet: Season 1",1
United States,US,2022-06-12,Films,1,Hustle,,1
United States,US,2022-06-12,Films,2,Interceptor,,2
United States,US,2022-06-12,Films,3,The Amazing Spider-Man,,2
United States,US,2022-06-12,Films,4,Mission: Impossible - Ghost Protocol,,1
United States,US,2022-06-12,Films,5,Titanic,,5
United States,US,2022-06-12,Films,6,Dumb and Dumber,,1
United States,US,2022-06-12,Films,7,"10,000 B.C.",,1
United States,US,2022-06-12,Films,8,The Hurt Locker,,1
United States,US,2022-06-12,Films,9,Mission: Impossible,,1
United States,US,2022-06-12,Films,10,Brahms: The Boy II,,1
United States,US,2022-06-12,TV,1,Stranger Things,Stranger Things 4,3
United States,US,2022-06-12,TV,2,All American,All American: Season 4,2
United States,US,2022-06-12,TV,3,Keep Sweet: Pray and Obey,Keep Sweet: Pray and Obey: Limited Series,1
United States,US,2022-06-12,TV,4,Stranger Things,Stranger Things 2,3
United States,US,2022-06-12,TV,5,Stranger Things,Stranger Things 3,3
United States,US,2022-06-12,TV,6,Stranger Things,,3
United States,US,2022-06-12,TV,7,The Lincoln Lawyer,The Lincoln Lawyer: Season 1,5
United States,US,2022-06-12,TV,8,Peaky Blinders,Peaky Blinders: Season 6,1
United States,US,2022-06-12,TV,9,First Kill,First Kill: Season 1,1
United States,US,2022-06-12,TV,10,Ozark,Ozark: Season 4,14
United States,US,2022-06-05,Films,1,The Amazing Spider-Man,,1
United States,US,2022-06-05,Films,2,Disappearance at Clifton Hill,,1
United States,US,2022-06-05,Films,3,Interceptor,,1
United States,US,2022-06-05,Films,4,Anchorman: The Legend of Ron Burgundy,,1
United States,US,2022-06-05,Films,5,Senior Year,,4
United States,US,2022-06-05,Films,6,A Perfect Pairing,,3
United States,US,2022-06-05,Films,7,We Die Young,,1
United States,US,2022-06-05,Films,8,Top Gun,,2
United States,US,2022-06-05,Films,9,RRR (Hindi),,2
United States,US,2022-06-05,Films,10,Charlie and the Chocolate Factory,,6
United States,US,2022-06-05,TV,1,Stranger Things,Stranger Things 4,2
United States,US,2022-06-05,TV,2,All American,All American: Season 4,1
United States,US,2022-06-05,TV,3,Stranger Things,,2
United States,US,2022-06-05,TV,4,The Lincoln Lawyer,The Lincoln Lawyer: Season 1,4
United States,US,2022-06-05,TV,5,Stranger Things,Stranger Things 2,2
United States,US,2022-06-05,TV,6,Stranger Things,Stranger Things 3,2
United States,US,2022-06-05,TV,7,Ozark,Ozark: Season 4,13
United States,US,2022-06-05,TV,8,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 1,3
United States,US,2022-06-05,TV,9,All American,All American: Season 1,5
United States,US,2022-06-05,TV,10,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles: Season 1,1
United States,US,2022-05-29,Films,1,Senior Year,,3
United States,US,2022-05-29,Films,2,A Perfect Pairing,,2
United States,US,2022-05-29,Films,3,Jackass 4.5,,2
United States,US,2022-05-29,Films,4,Top Gun,,1
United States,US,2022-05-29,Films,5,Ben Is Back,,1
United States,US,2022-05-29,Films,6,Charlie and the Chocolate Factory,,5
United States,US,2022-05-29,Films,7,Our Father,,3
United States,US,2022-05-29,Films,8,Toscana,,1
United States,US,2022-05-29,Films,9,F*ck Love Too,,1
United States,US,2022-05-29,Films,10,RRR (Hindi),,1
United States,US,2022-05-29,TV,1,Stranger Things,Stranger Things 4,1
United States,US,2022-05-29,TV,2,The Lincoln Lawyer,The Lincoln Lawyer: Season 1,3
United States,US,2022-05-29,TV,3,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 1,2
United States,US,2022-05-29,TV,4,Stranger Things,,1
United States,US,2022-05-29,TV,5,Ozark,Ozark: Season 4,12
United States,US,2022-05-29,TV,6,Stranger Things,Stranger Things 3,1
United States,US,2022-05-29,TV,7,Stranger Things,Stranger Things 2,1
United States,US,2022-05-29,TV,8,The Boss Baby: Back in the Crib,The Boss Baby: Back in the Crib: Season 1,2
United States,US,2022-05-29,TV,9,The Circle,The Circle: Season 4,4
United States,US,2022-05-29,TV,10,Love on the Spectrum U.S.,Love on the Spectrum U.S.: Season 1,2
United States,US,2022-05-22,Films,1,Senior Year,,2
United States,US,2022-05-22,Films,2,A Perfect Pairing,,1
United States,US,2022-05-22,Films,3,Our Father,,2
United States,US,2022-05-22,Films,4,Borrego,,1
United States,US,2022-05-22,Films,5,Jackass 4.5,,1
United States,US,2022-05-22,Films,6,Operation Mincemeat,,2
United States,US,2022-05-22,Films,7,Marmaduke,,2
United States,US,2022-05-22,Films,8,Den of Thieves,,3
United States,US,2022-05-22,Films,9,Charlie and the Chocolate Factory,,4
United States,US,2022-05-22,Films,10,Happy Gilmore,,3
United States,US,2022-05-22,TV,1,The Lincoln Lawyer,The Lincoln Lawyer: Season 1,2
United States,US,2022-05-22,TV,2,Ozark,Ozark: Season 4,11
United States,US,2022-05-22,TV,3,The Circle,The Circle: Season 4,3
United States,US,2022-05-22,TV,4,Who Killed Sara?,Who Killed Sara?: Season 3,1
United States,US,2022-05-22,TV,5,Bling Empire,Bling Empire: Season 2,2
United States,US,2022-05-22,TV,6,The Boss Baby: Back in the Crib,The Boss Baby: Back in the Crib: Season 1,1
United States,US,2022-05-22,TV,7,Workin' Moms,Workin' Moms: Season 6,2
United States,US,2022-05-22,TV,8,Outlander,Outlander: Season 5,2
United States,US,2022-05-22,TV,9,Love on the Spectrum U.S.,Love on the Spectrum U.S.: Season 1,1
United States,US,2022-05-22,TV,10,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 1,1
United States,US,2022-05-15,Films,1,Senior Year,,1
United States,US,2022-05-15,Films,2,Our Father,,1
United States,US,2022-05-15,Films,3,Operation Mincemeat,,1
United States,US,2022-05-15,Films,4,U.S. Marshals,,2
United States,US,2022-05-15,Films,5,Den of Thieves,,2
United States,US,2022-05-15,Films,6,Marmaduke,,1
United States,US,2022-05-15,Films,7,Happy Gilmore,,2
United States,US,2022-05-15,Films,8,The Takedown,,1
United States,US,2022-05-15,Films,9,Forgetting Sarah Marshall,,1
United States,US,2022-05-15,Films,10,Forrest Gump,,2
United States,US,2022-05-15,TV,1,Ozark,Ozark: Season 4,10
United States,US,2022-05-15,TV,2,The Lincoln Lawyer,The Lincoln Lawyer: Season 1,1
United States,US,2022-05-15,TV,3,Welcome to Eden,Welcome to Eden: Season 1,1
United States,US,2022-05-15,TV,4,The Circle,The Circle: Season 4,2
United States,US,2022-05-15,TV,5,Workin' Moms,Workin' Moms: Season 6,1
United States,US,2022-05-15,TV,6,Grace and Frankie,Grace and Frankie: Season 7,3
United States,US,2022-05-15,TV,7,Bling Empire,Bling Empire: Season 2,1
United States,US,2022-05-15,TV,8,Outlander,Outlander: Season 5,1
United States,US,2022-05-15,TV,9,Selling Sunset,Selling Sunset: Season 5,4
United States,US,2022-05-15,TV,10,Bridgerton,Bridgerton: Season 2,8
United States,US,2022-05-08,Films,1,The Gentlemen,,1
United States,US,2022-05-08,Films,2,U.S. Marshals,,1
United States,US,2022-05-08,Films,3,Rambo: Last Blood,,1
United States,US,2022-05-08,Films,4,Den of Thieves,,1
United States,US,2022-05-08,Films,5,Kung Fu Panda 3,,2
United States,US,2022-05-08,Films,6,War of the Worlds,,1
United States,US,2022-05-08,Films,7,Forrest Gump,,1
United States,US,2022-05-08,Films,8,Happy Gilmore,,1
United States,US,2022-05-08,Films,9,Honeymoon with My Mother,,1
United States,US,2022-05-08,Films,10,Rambo,,1
United States,US,2022-05-08,TV,1,Ozark,Ozark: Season 4,9
United States,US,2022-05-08,TV,2,Grace and Frankie,Grace and Frankie: Season 7,2
United States,US,2022-05-08,TV,3,Selling Sunset,Selling Sunset: Season 5,3
United States,US,2022-05-08,TV,4,Meltdown: Three Mile Island,Meltdown: Three Mile Island: Limited Series,1
United States,US,2022-05-08,TV,5,Bullsh*t The Gameshow,Bullsh*t The Gameshow: Season 1,2
United States,US,2022-05-08,TV,6,The Marked Heart,The Marked Heart: Season 1,3
United States,US,2022-05-08,TV,7,Bridgerton,Bridgerton: Season 2,7
United States,US,2022-05-08,TV,8,Ozark,Ozark: Season 1,4
United States,US,2022-05-08,TV,9,The Circle,The Circle: Season 4,1
United States,US,2022-05-08,TV,10,Married at First Sight,Married at First Sight: Season 10,4
United States,US,2022-05-01,Films,1,365 Days: This Day,,1
United States,US,2022-05-01,Films,2,The Mystery of Marilyn Monroe: The Unheard Tapes,,1
United States,US,2022-05-01,Films,3,How It Ends,,2
United States,US,2022-05-01,Films,4,Silverton Siege,,1
United States,US,2022-05-01,Films,5,Kung Fu Panda 3,,1
United States,US,2022-05-01,Films,6,Shrek Forever After,,5
United States,US,2022-05-01,Films,7,White Hot: The Rise & Fall of Abercrombie & Fitch,,2
United States,US,2022-05-01,Films,8,Shrek,,7
United States,US,2022-05-01,Films,9,Cleaner,,3
United States,US,2022-05-01,Films,10,The Adam Project,,8
United States,US,2022-05-01,TV,1,Ozark,Ozark: Season 4,8
United States,US,2022-05-01,TV,2,Selling Sunset,Selling Sunset: Season 5,2
United States,US,2022-05-01,TV,3,The Marked Heart,The Marked Heart: Season 1,2
United States,US,2022-05-01,TV,4,Conversations with a Killer: The John Wayne Gacy Tapes,Conversations with a Killer: The John Wayne Gacy Tapes: Limited Series,2
United States,US,2022-05-01,TV,5,Bridgerton,Bridgerton: Season 2,6
United States,US,2022-05-01,TV,6,Married at First Sight,Married at First Sight: Season 10,3
United States,US,2022-05-01,TV,7,Grace and Frankie,Grace and Frankie: Season 7,1
United States,US,2022-05-01,TV,8,Anatomy of a Scandal,Anatomy of a Scandal: Limited Series,3
United States,US,2022-05-01,TV,9,The Ultimatum: Marry or Move On,The Ultimatum: Marry or Move On: Season 1,4
United States,US,2022-05-01,TV,10,Bullsh*t The Gameshow,Bullsh*t The Gameshow: Season 1,1
United States,US,2022-04-24,Films,1,White Hot: The Rise & Fall of Abercrombie & Fitch,,1
United States,US,2022-04-24,Films,2,Cleaner,,2
United States,US,2022-04-24,Films,3,Choose or Die,,2
United States,US,2022-04-24,Films,4,How It Ends,,1
United States,US,2022-04-24,Films,5,Shrek Forever After,,4
United States,US,2022-04-24,Films,6,Shrek,,6
United States,US,2022-04-24,Films,7,The Adam Project,,7
United States,US,2022-04-24,Films,8,The Blind Side,,4
United States,US,2022-04-24,Films,9,Shrek 2,,6
United States,US,2022-04-24,Films,10,Ouija: Origin of Evil,,1
United States,US,2022-04-24,TV,1,Anatomy of a Scandal,Anatomy of a Scandal: Limited Series,2
United States,US,2022-04-24,TV,2,Conversations with a Killer: The John Wayne Gacy Tapes,Conversations with a Killer: The John Wayne Gacy Tapes: Limited Series,1
United States,US,2022-04-24,TV,3,The Ultimatum: Marry or Move On,The Ultimatum: Marry or Move On: Season 1,3
United States,US,2022-04-24,TV,4,Bridgerton,Bridgerton: Season 2,5
United States,US,2022-04-24,TV,5,Married at First Sight,Married at First Sight: Season 10,2
United States,US,2022-04-24,TV,6,Selling Sunset,Selling Sunset: Season 5,1
United States,US,2022-04-24,TV,7,The Marked Heart,The Marked Heart: Season 1,1
United States,US,2022-04-24,TV,8,Better Call Saul,Better Call Saul: Season 5,3
United States,US,2022-04-24,TV,9,CoComelon,CoComelon: Season 5,4
United States,US,2022-04-24,TV,10,Queen of the South,Queen of the South: Season 5,3
United States,US,2022-04-17,Films,1,The Call,,1
United States,US,2022-04-17,Films,2,Cleaner,,1
United States,US,2022-04-17,Films,3,Without a Paddle,,2
United States,US,2022-04-17,Films,4,Choose or Die,,1
United States,US,2022-04-17,Films,5,Shrek Forever After,,3
United States,US,2022-04-17,Films,6,Catch and Release,,2
United States,US,2022-04-17,Films,7,Four Brothers,,2
United States,US,2022-04-17,Films,8,Hop,,1
United States,US,2022-04-17,Films,9,The Blind Side,,3
United States,US,2022-04-17,Films,10,The Adam Project,,6
United States,US,2022-04-17,TV,1,The Ultimatum: Marry or Move On,The Ultimatum: Marry or Move On: Season 1,2
United States,US,2022-04-17,TV,2,Bridgerton,Bridgerton: Season 2,4
United States,US,2022-04-17,TV,3,Anatomy of a Scandal,Anatomy of a Scandal: Limited Series,1
United States,US,2022-04-17,TV,4,Better Call Saul,Better Call Saul: Season 5,2
United States,US,2022-04-17,TV,5,Queen of the South,Queen of the South: Season 5,2
United States,US,2022-04-17,TV,6,Our Great National Parks,Our Great National Parks: Limited Series,1
United States,US,2022-04-17,TV,7,Bridgerton,Bridgerton: Season 1,4
United States,US,2022-04-17,TV,8,Married at First Sight,Married at First Sight: Season 10,1
United States,US,2022-04-17,TV,9,CoComelon,CoComelon: Season 5,3
United States,US,2022-04-17,TV,10,Inventing Anna,Inventing Anna: Limited Series,10
United States,US,2022-04-10,Films,1,The Blind Side,,2
United States,US,2022-04-10,Films,2,Shrek Forever After,,2
United States,US,2022-04-10,Films,3,Four Brothers,,1
United States,US,2022-04-10,Films,4,Without a Paddle,,1
United States,US,2022-04-10,Films,5,Monster-in-Law,,1
United States,US,2022-04-10,Films,6,The Bubble,,2
United States,US,2022-04-10,Films,7,Molly's Game,,1
United States,US,2022-04-10,Films,8,Catch and Release,,1
United States,US,2022-04-10,Films,9,Blow,,1
United States,US,2022-04-10,Films,10,The Adam Project,,5
United States,US,2022-04-10,TV,1,Bridgerton,Bridgerton: Season 2,3
United States,US,2022-04-10,TV,2,The Ultimatum: Marry or Move On,The Ultimatum: Marry or Move On: Season 1,1
United States,US,2022-04-10,TV,3,Better Call Saul,Better Call Saul: Season 5,1
United States,US,2022-04-10,TV,4,Bridgerton,Bridgerton: Season 1,3
United States,US,2022-04-10,TV,5,Queen of the South,Queen of the South: Season 5,1
United States,US,2022-04-10,TV,6,CoComelon,CoComelon: Season 5,2
United States,US,2022-04-10,TV,7,Inventing Anna,Inventing Anna: Limited Series,9
United States,US,2022-04-10,TV,8,Is It Cake?,Is It Cake?: Season 1,4
United States,US,2022-04-10,TV,9,Heartland,Heartland: Season 14,2
United States,US,2022-04-10,TV,10,Get Organized with The Home Edit,Get Organized with The Home Edit: Season 2,2
United States,US,2022-04-03,Films,1,The Blind Side,,1
United States,US,2022-04-03,Films,2,Blade Runner 2049,,2
United States,US,2022-04-03,Films,3,Shrek Forever After,,1
United States,US,2022-04-03,Films,4,The Adam Project,,4
United States,US,2022-04-03,Films,5,The Bubble,,1
United States,US,2022-04-03,Films,6,Trust No One: The Hunt for the Crypto King,,1
United States,US,2022-04-03,Films,7,Shrek,,5
United States,US,2022-04-03,Films,8,Shrek 2,,5
United States,US,2022-04-03,Films,9,Sherlock Holmes: A Game of Shadows,,1
